R:A::C:P,0 6,1,2,3 4,5
0 6,0.37142857142857144,0.21212121212121213,0.045454545454545456,0.18518518518518517,0.2222222222222222
1,0.4,0.6666666666666666,0.4090909090909091,0.37037037037037035,0.4444444444444444
2,0.11428571428571428,0.12121212121212122,0.4090909090909091,0.25925925925925924,0.3333333333333333
3 4,0.08571428571428572,0.0,0.09090909090909091,0.14814814814814814,0.0
5,0.02857142857142857,0.0,0.045454545454545456,0.037037037037037035,0.0
