R:A::C:P,0 3 4,1 5 6,2
0 3 4,0.6111111111111112,0.3055555555555556,0.08333333333333333
1 5 6,0.42857142857142855,0.4126984126984127,0.15873015873015872
2,0.4074074074074074,0.25925925925925924,0.3333333333333333
