R:A::C:P,0,1,2 4,3 6,5
0,0.022988505747126436,0.013649425287356323,0.009339080459770116,0.0035919540229885057,0.0035919540229885057
1,0.06609195402298851,0.07255747126436782,0.0639367816091954,0.05316091954022988,0.017959770114942528
2 4,0.033764367816091954,0.039511494252873564,0.07686781609195402,0.06896551724137931,0.03089080459770115
3 6,0.04741379310344827,0.033764367816091954,0.08979885057471264,0.12284482758620689,0.0603448275862069
5,0.01221264367816092,0.008620689655172414,0.017241379310344827,0.021551724137931036,0.009339080459770116
