R:A::C:P,0,1 4,2 5 6,3
0,0.43243243243243246,0.33783783783783783,0.1891891891891892,0.04054054054054054
1 4,0.22026431718061673,0.3788546255506608,0.2973568281938326,0.10352422907488987
2 5 6,0.1377952755905512,0.2637795275590551,0.45013123359580054,0.14829396325459318
3,0.16666666666666666,0.2549019607843137,0.43137254901960786,0.14705882352941177
