R:A::C:P,0,1 4,2 5 6,3
0,0.022988505747126436,0.017959770114942528,0.010057471264367816,0.0021551724137931034
1 4,0.07183908045977011,0.1235632183908046,0.09698275862068965,0.033764367816091954
2 5 6,0.07543103448275862,0.14439655172413793,0.2464080459770115,0.08117816091954023
3,0.01221264367816092,0.01867816091954023,0.031609195402298854,0.010775862068965518
