R:A::C:P,0,1,2 3 4 5 6
0,0.48148148148148145,0.25925925925925924,0.25925925925925924
1,0.23728813559322035,0.3728813559322034,0.3898305084745763
2 3 4 5 6,0.15,0.1,0.75
