R:A::C:P,0 3,1,2 4,5,6
0 3,0.11336032388663968,0.024291497975708502,0.05263157894736842,0.012145748987854251,0.016194331983805668
1,0.1862348178137652,0.05668016194331984,0.1417004048582996,0.02834008097165992,0.048582995951417005
2 4,0.0728744939271255,0.032388663967611336,0.0931174089068826,0.020242914979757085,0.044534412955465584
5,0.016194331983805668,0.0,0.012145748987854251,0.0,0.004048582995951417
6,0.016194331983805668,0.004048582995951417,0.0,0.004048582995951417,0.0
