R:A::C:P,0,1 5,2 6,3 4
0,0.4666666666666667,0.21666666666666667,0.15,0.16666666666666666
1 5,0.2786885245901639,0.20765027322404372,0.2786885245901639,0.23497267759562843
2 6,0.1134020618556701,0.28865979381443296,0.3402061855670103,0.25773195876288657
3 4,0.08333333333333333,0.1388888888888889,0.3333333333333333,0.4444444444444444
