R:A::C:P,0 2 3,1,4 5 6
0 2 3,0.5555555555555556,0.12962962962962962,0.3148148148148148
1,0.5964912280701754,0.12280701754385964,0.2807017543859649
4 5 6,0.64,0.04,0.32
