R:A::C:P,0 3,1 4 5 6,2
0 3,0.28,0.18446601941747573,0.1590909090909091
1 4 5 6,0.57,0.5339805825242718,0.6136363636363636
2,0.15,0.2815533980582524,0.22727272727272727
