R:A::C:P,0 3,1 4 5 6,2
0 3,0.11336032388663968,0.07692307692307693,0.02834008097165992
1 4 5 6,0.23076923076923078,0.22267206477732793,0.10931174089068826
2,0.06072874493927125,0.11740890688259109,0.04048582995951417
