R:A::C:P,0,1 5 6,2 3,4
0,0.16911764705882354,0.07988165680473373,0.05472636815920398,0.11320754716981132
1 5 6,0.5808823529411765,0.6124260355029586,0.5223880597014925,0.5283018867924528
2 3,0.19852941176470587,0.27218934911242604,0.3582089552238806,0.29245283018867924
4,0.051470588235294115,0.03550295857988166,0.06467661691542288,0.0660377358490566
