R:A::C:P,0 2 4,1,3 5,6
0 2 4,0.19391634980988592,0.06463878326996197,0.09315589353612168,0.034220532319391636
1,0.25475285171102663,0.0817490494296578,0.07224334600760456,0.02091254752851711
3 5,0.053231939163498096,0.009505703422053232,0.03612167300380228,0.015209125475285171
6,0.034220532319391636,0.0076045627376425855,0.013307984790874524,0.015209125475285171
