R:A::C:P,0,1 4,2 6,3 5
0,0.4117647058823529,0.25,0.17647058823529413,0.16176470588235295
1 4,0.28,0.288,0.248,0.184
2 6,0.1554054054054054,0.28378378378378377,0.3108108108108108,0.25
3 5,0.15,0.21666666666666667,0.31666666666666665,0.31666666666666665
