R:A::C:P,0,1 4,2 6,3 5
0,0.2153846153846154,0.11805555555555555,0.08633093525179857,0.09734513274336283
1 4,0.5384615384615384,0.5,0.4460431654676259,0.40707964601769914
2 6,0.17692307692307693,0.2916666666666667,0.33093525179856115,0.3274336283185841
3 5,0.06923076923076923,0.09027777777777778,0.1366906474820144,0.168141592920354
