R:A::C:P,0 1,2,3 4,5,6
0 1,0.504424778761062,0.11061946902654868,0.21238938053097345,0.03982300884955752,0.13274336283185842
2,0.3333333333333333,0.16049382716049382,0.2345679012345679,0.07407407407407407,0.19753086419753085
3 4,0.1111111111111111,0.2222222222222222,0.4444444444444444,0.1111111111111111,0.1111111111111111
5,0.23529411764705882,0.11764705882352941,0.29411764705882354,0.17647058823529413,0.17647058823529413
6,0.1875,0.1875,0.375,0.1875,0.0625
