R:A::C:P,0,1 4 6,2 5,3
0,0.5,0.30952380952380953,0.11904761904761904,0.07142857142857142
1 4 6,0.26717557251908397,0.3511450381679389,0.24427480916030533,0.13740458015267176
2 5,0.14516129032258066,0.4032258064516129,0.2903225806451613,0.16129032258064516
3,0.0,0.25,0.4166666666666667,0.3333333333333333
