R:A::C:P,0 2,1 3,4 5,6
0 2,0.28199052132701424,0.26941747572815533,0.21944444444444444,0.20202020202020202
1 3,0.3862559241706161,0.3907766990291262,0.29444444444444445,0.2676767676767677
4 5,0.12085308056872038,0.11893203883495146,0.14444444444444443,0.08585858585858586
6,0.2109004739336493,0.220873786407767,0.3416666666666667,0.4444444444444444
