R:A::C:P,0 4,1 3,2,5,6
0 4,0.13963963963963963,0.0970873786407767,0.13690476190476192,0.08235294117647059,0.04040404040404041
1 3,0.3918918918918919,0.3907766990291262,0.32142857142857145,0.2411764705882353,0.2676767676767677
2,0.16441441441441443,0.21601941747572814,0.24404761904761904,0.2,0.1919191919191919
5,0.06981981981981981,0.07524271844660194,0.05952380952380952,0.07647058823529412,0.05555555555555555
6,0.23423423423423423,0.220873786407767,0.23809523809523808,0.4,0.4444444444444444
