R:A::C:P,0 4,1 3,2,5,6
0 4,0.04454022988505747,0.028735632183908046,0.016522988505747127,0.010057471264367816,0.005747126436781609
1 3,0.125,0.11566091954022989,0.03879310344827586,0.029454022988505746,0.03807471264367816
2,0.05244252873563218,0.0639367816091954,0.029454022988505746,0.02442528735632184,0.027298850574712645
5,0.022270114942528736,0.022270114942528736,0.007183908045977011,0.009339080459770116,0.007902298850574713
6,0.07471264367816093,0.0653735632183908,0.028735632183908046,0.04885057471264368,0.06321839080459771
