R:A::C:P,0 4,1 3,2,5,6
0 4,0.4217687074829932,0.272108843537415,0.1564625850340136,0.09523809523809523,0.05442176870748299
1 3,0.36024844720496896,0.3333333333333333,0.11180124223602485,0.08488612836438923,0.10973084886128365
2,0.26545454545454544,0.3236363636363636,0.14909090909090908,0.12363636363636364,0.13818181818181818
5,0.3229166666666667,0.3229166666666667,0.10416666666666667,0.13541666666666666,0.11458333333333333
6,0.2659846547314578,0.23273657289002558,0.10230179028132992,0.17391304347826086,0.22506393861892582
