R:A::C:P,0,1,2 6,3,4 5
0,0.40476190476190477,0.17857142857142858,0.07142857142857142,0.06451612903225806,0.3
1,0.42857142857142855,0.6428571428571429,0.39285714285714285,0.3870967741935484,0.36666666666666664
2 6,0.11904761904761904,0.14285714285714285,0.35714285714285715,0.3870967741935484,0.16666666666666666
3,0.0,0.03571428571428571,0.07142857142857142,0.06451612903225806,0.06666666666666667
4 5,0.047619047619047616,0.0,0.10714285714285714,0.0967741935483871,0.1
