R:A::C:P,0,1,2 6,3,4 5
0,0.4857142857142857,0.14285714285714285,0.05714285714285714,0.05714285714285714,0.2571428571428571
1,0.2571428571428571,0.2571428571428571,0.15714285714285714,0.17142857142857143,0.15714285714285714
2 6,0.1388888888888889,0.1111111111111111,0.2777777777777778,0.3333333333333333,0.1388888888888889
3,0.0,0.14285714285714285,0.2857142857142857,0.2857142857142857,0.2857142857142857
4 5,0.18181818181818182,0.0,0.2727272727272727,0.2727272727272727,0.2727272727272727
