R:A::C:P,0 1 4,2,3 5,6
0 1 4,0.6231060606060606,0.11742424242424243,0.16856060606060605,0.09090909090909091
2,0.44727272727272727,0.14909090909090908,0.26545454545454544,0.13818181818181818
3 5,0.43434343434343436,0.12626262626262627,0.3181818181818182,0.12121212121212122
6,0.35805626598465473,0.10230179028132992,0.3145780051150895,0.22506393861892582
