R:A::C:P,0 1 6,2,3 4 5
0 1 6,0.5514018691588785,0.12149532710280374,0.32710280373831774
2,0.29411764705882354,0.23529411764705882,0.47058823529411764
3 4 5,0.2222222222222222,0.2222222222222222,0.5555555555555556
