R:A::C:P,0 6,1 2,3 4 5
0 6,0.23809523809523808,0.15454545454545454,0.20168067226890757
1 2,0.6666666666666666,0.7454545454545455,0.5630252100840336
3 4 5,0.09523809523809523,0.1,0.23529411764705882
