R:A::C:P,0,1,2,3 6,4,5
0,0.12598425196850394,0.0811965811965812,0.041666666666666664,0.013297872340425532,0.031578947368421054,0.029411764705882353
1,0.36220472440944884,0.43162393162393164,0.23214285714285715,0.19680851063829788,0.2631578947368421,0.14705882352941177
2,0.15354330708661418,0.21367521367521367,0.24404761904761904,0.2047872340425532,0.17894736842105263,0.2
3 6,0.25984251968503935,0.20085470085470086,0.3273809523809524,0.45478723404255317,0.3684210526315789,0.49411764705882355
4,0.031496062992125984,0.021367521367521368,0.09523809523809523,0.05053191489361702,0.08421052631578947,0.052941176470588235
5,0.06692913385826772,0.05128205128205128,0.05952380952380952,0.0797872340425532,0.07368421052631578,0.07647058823529412
