R:A::C:P,0 3 5 6,1,2,4
0 3 5 6,0.6380090497737556,0.11764705882352941,0.1085972850678733,0.13574660633484162
1,0.5013123359580053,0.2650918635170604,0.10236220472440945,0.13123359580052493
2,0.5454545454545454,0.18181818181818182,0.14909090909090908,0.12363636363636364
4,0.4931506849315068,0.0684931506849315,0.2191780821917808,0.2191780821917808
