R:A::C:P,0 1 5,2,3,4 6
0 1 5,0.5349794238683128,0.1111111111111111,0.09876543209876543,0.2551440329218107
2,0.4074074074074074,0.16049382716049382,0.09876543209876543,0.3333333333333333
3,0.2727272727272727,0.2727272727272727,0.13636363636363635,0.3181818181818182
4 6,0.26666666666666666,0.16666666666666666,0.06666666666666667,0.5
