R:A::C:P,0 1,2,3 5 6,4
0 1,0.8285714285714286,0.52,0.4666666666666667,0.6842105263157895
2,0.11428571428571428,0.32,0.37777777777777777,0.05263157894736842
3 5 6,0.04285714285714286,0.12,0.1111111111111111,0.10526315789473684
4,0.014285714285714285,0.04,0.044444444444444446,0.15789473684210525
