R:A::C:P,0,1 4,2 3 5 6
0,0.08502024291497975,0.04048582995951417,0.044534412955465584
1 4,0.13765182186234817,0.12955465587044535,0.2388663967611336
2 3 5 6,0.04048582995951417,0.06882591093117409,0.2145748987854251
