R:A::C:P,0,1 4,2 3 5 6
0,0.3230769230769231,0.1694915254237288,0.08943089430894309
1 4,0.5230769230769231,0.5423728813559322,0.4796747967479675
2 3 5 6,0.15384615384615385,0.288135593220339,0.43089430894308944
