R:A::C:P,0 1 6,2,3 5,4
0 1 6,0.6436781609195402,0.11494252873563218,0.14942528735632185,0.09195402298850575
2,0.2962962962962963,0.3333333333333333,0.2962962962962963,0.07407407407407407
3 5,0.25,0.25,0.375,0.125
4,0.5,0.25,0.0,0.25
