R:A::C:P,0 1 6,2,3 5,4
0 1 6,0.8235294117647058,0.45454545454545453,0.5416666666666666,0.6666666666666666
2,0.11764705882352941,0.4090909090909091,0.3333333333333333,0.16666666666666666
3 5,0.029411764705882353,0.09090909090909091,0.125,0.08333333333333333
4,0.029411764705882353,0.045454545454545456,0.0,0.08333333333333333
