R:A::C:P,0 1,2 5,3,4 6
0 1,0.5,0.22485207100591717,0.20786516853932585,0.25257731958762886
2 5,0.24180327868852458,0.28994082840236685,0.3258426966292135,0.25
3,0.05737704918032787,0.09171597633136094,0.08426966292134831,0.07216494845360824
4 6,0.20081967213114754,0.39349112426035504,0.38202247191011235,0.4252577319587629
