R:A::C:P,0 1,2 5,3,4 6
0 1,0.1752873563218391,0.05459770114942529,0.02658045977011494,0.07040229885057471
2 5,0.08477011494252873,0.07040229885057471,0.041666666666666664,0.06968390804597702
3,0.020114942528735632,0.022270114942528736,0.010775862068965518,0.020114942528735632
4 6,0.07040229885057471,0.09554597701149425,0.04885057471264368,0.11853448275862069
