R:A::C:P,0 1,2 5,3,4 6
0 1,0.5362637362637362,0.16703296703296702,0.08131868131868132,0.2153846153846154
2 5,0.31805929919137466,0.2641509433962264,0.15633423180592992,0.261455525606469
3,0.27450980392156865,0.30392156862745096,0.14705882352941177,0.27450980392156865
4 6,0.21120689655172414,0.28663793103448276,0.14655172413793102,0.35560344827586204
