R:A::C:P,0 5,1 4,2 3,6
0 5,0.048132183908045974,0.036637931034482756,0.028017241379310345,0.009339080459770116
1 4,0.09626436781609195,0.1235632183908046,0.07327586206896551,0.033045977011494254
2 3,0.07614942528735633,0.07902298850574713,0.07902298850574713,0.036637931034482756
6,0.08405172413793104,0.0653735632183908,0.06824712643678162,0.06321839080459771
