R:A::C:P,0 3,1,2 4,5,6
0 3,0.1550925925925926,0.1282051282051282,0.12011173184357542,0.12352941176470589,0.07575757575757576
1,0.2916666666666667,0.43162393162393164,0.24860335195530725,0.14705882352941177,0.20202020202020202
2 4,0.22916666666666666,0.23504273504273504,0.2988826815642458,0.2529411764705882,0.2222222222222222
5,0.08333333333333333,0.05128205128205128,0.0670391061452514,0.07647058823529412,0.05555555555555555
6,0.24074074074074073,0.15384615384615385,0.26536312849162014,0.4,0.4444444444444444
