R:A::C:P,0 3,1,2 4,5,6
0 3,0.048132183908045974,0.021551724137931036,0.03089080459770115,0.015086206896551725,0.010775862068965518
1,0.09051724137931035,0.07255747126436782,0.0639367816091954,0.017959770114942528,0.028735632183908046
2 4,0.07112068965517242,0.039511494252873564,0.07686781609195402,0.03089080459770115,0.031609195402298854
5,0.02586206896551724,0.008620689655172414,0.017241379310344827,0.009339080459770116,0.007902298850574713
6,0.07471264367816093,0.02586206896551724,0.06824712643678162,0.04885057471264368,0.06321839080459771
