R:A::C:P,0 3,1,2 4,5,6
0 3,0.3806818181818182,0.17045454545454544,0.24431818181818182,0.11931818181818182,0.08522727272727272
1,0.33070866141732286,0.2650918635170604,0.2335958005249344,0.06561679790026247,0.10498687664041995
2 4,0.28448275862068967,0.15804597701149425,0.3074712643678161,0.1235632183908046,0.12643678160919541
5,0.375,0.125,0.25,0.13541666666666666,0.11458333333333333
6,0.2659846547314578,0.09207161125319693,0.24296675191815856,0.17391304347826086,0.22506393861892582
