R:A::C:P,0,1 3 5 6,2 4
0,0.3939393939393939,0.15254237288135594,0.14705882352941177
1 3 5 6,0.45454545454545453,0.6271186440677966,0.47058823529411764
2 4,0.15151515151515152,0.22033898305084745,0.38235294117647056
