R:A::C:P,0 5,1,2 3,4 6
0 5,0.09716599190283401,0.020242914979757085,0.048582995951417005,0.03643724696356275
1,0.16194331983805668,0.05668016194331984,0.1417004048582996,0.10121457489878542
2 3,0.05668016194331984,0.03643724696356275,0.10121457489878542,0.0728744939271255
4 6,0.012145748987854251,0.004048582995951417,0.02834008097165992,0.024291497975708502
