R:A::C:P,0,1 2 4 5,3 6
0,0.3150684931506849,0.547945205479452,0.136986301369863
1 2 4 5,0.177007299270073,0.5912408759124088,0.23175182481751824
3 6,0.1,0.60625,0.29375
