R:A::C:P,0 2,1,3 4 5 6
0 2,0.34097421203438394,0.1977077363896848,0.46131805157593125
1,0.3438320209973753,0.2650918635170604,0.3910761154855643
3 4 5 6,0.2598187311178248,0.09667673716012085,0.6435045317220544
