R:A::C:P,0 5,1 2 4,3 6
0 5,0.3389830508474576,0.1317365269461078,0.16483516483516483
1 2 4,0.5847457627118644,0.7365269461077845,0.7582417582417582
3 6,0.07627118644067797,0.1317365269461078,0.07692307692307693
