R:A::C:P,0,1 5,2 3 6,4
0,0.12598425196850394,0.0594059405940594,0.022058823529411766,0.031578947368421054
1 5,0.42913385826771655,0.37376237623762376,0.28125,0.3368421052631579
2 3 6,0.41338582677165353,0.5321782178217822,0.6323529411764706,0.5473684210526316
4,0.031496062992125984,0.034653465346534656,0.06433823529411764,0.08421052631578947
