R:A::C:P,0 1,2 3 5,4 6
0 1,0.46794871794871795,0.32051282051282054,0.21153846153846154
2 3 5,0.24324324324324326,0.5,0.25675675675675674
4 6,0.17647058823529413,0.47058823529411764,0.35294117647058826
