R:A::C:P,0 3,1 2,4 5 6
0 3,0.048132183908045974,0.03735632183908046,0.040948275862068964
1 2,0.14655172413793102,0.16594827586206898,0.15876436781609196
4 5 6,0.11566091954022989,0.08548850574712644,0.20114942528735633
