R:A::C:P,0 3,1 2,4 5 6
0 3,0.3806818181818182,0.29545454545454547,0.32386363636363635
1 2,0.31097560975609756,0.3521341463414634,0.33689024390243905
4 5 6,0.2875,0.2125,0.5
