R:A::C:P,0 3,1 2,4 5 6
0 3,0.1550925925925926,0.12935323383084577,0.10215053763440861
1 2,0.4722222222222222,0.5746268656716418,0.3960573476702509
4 5 6,0.3726851851851852,0.2960199004975124,0.5017921146953405
