R:A::C:P,0 1 2 3 4,5,6
0 1 2 3 4,0.7262357414448669,0.08935361216730038,0.06463878326996197
5,0.043726235741444866,0.0,0.005703422053231939
6,0.04752851711026616,0.0076045627376425855,0.015209125475285171
