R:A::C:P,0 3 6,1 5,2 4
0 3 6,0.3026315789473684,0.20512820512820512,0.29545454545454547
1 5,0.4342105263157895,0.5897435897435898,0.4090909090909091
2 4,0.2631578947368421,0.20512820512820512,0.29545454545454547
