R:A::C:P,0 5,1 2,3 6,4
0 5,0.3941176470588235,0.2823529411764706,0.20588235294117646,0.11764705882352941
1 2,0.2896341463414634,0.3521341463414634,0.2301829268292683,0.12804878048780488
3 6,0.30425963488843816,0.20689655172413793,0.34685598377281945,0.14198782961460446
4,0.2328767123287671,0.2876712328767123,0.2602739726027397,0.2191780821917808
