R:A::C:P,0,1 2 6,3 4 5
0,0.4666666666666667,0.2833333333333333,0.25
1 2 6,0.22053231939163498,0.49049429657794674,0.2889733840304182
3 4 5,0.1320754716981132,0.33962264150943394,0.5283018867924528
