R:A::C:P,0,1 6,2 4,3 5
0,0.07446808510638298,0.034574468085106384,0.02925531914893617,0.02127659574468085
1 6,0.1276595744680851,0.15691489361702127,0.13297872340425532,0.06648936170212766
2 4,0.031914893617021274,0.09308510638297872,0.08776595744680851,0.0398936170212766
3 5,0.013297872340425532,0.015957446808510637,0.03723404255319149,0.03723404255319149
