R:A::C:P,0 5,1 3 4,2 6
0 5,0.1580188679245283,0.1212624584717608,0.08196721311475409
1 3 4,0.3938679245283019,0.4318936877076412,0.3524590163934426
2 6,0.4481132075471698,0.446843853820598,0.5655737704918032
