R:A::C:P,0 5,1 3 4,2 6
0 5,0.048132183908045974,0.05244252873563218,0.021551724137931036
1 3 4,0.11997126436781609,0.1867816091954023,0.09267241379310345
2 6,0.13649425287356323,0.1932471264367816,0.14870689655172414
