R:A::C:P,0 3,1,2 4 6,5
0 3,0.2692307692307692,0.15254237288135594,0.17901234567901234,0.36
1,0.49230769230769234,0.5254237288135594,0.41358024691358025,0.16
2 4 6,0.17692307692307693,0.3220338983050847,0.37037037037037035,0.36
5,0.06153846153846154,0.0,0.037037037037037035,0.12
