R:A::C:P,0 1 5,2 6,3,4
0 1 5,0.7545454545454545,0.625,0.5142857142857142,0.6
2 6,0.20909090909090908,0.2777777777777778,0.3142857142857143,0.2
3,0.02727272727272727,0.05555555555555555,0.11428571428571428,0.03333333333333333
4,0.00909090909090909,0.041666666666666664,0.05714285714285714,0.16666666666666666
