R:A::C:P,0 2 3 4,1,5 6
0 2 3 4,0.3319838056680162,0.05668016194331984,0.0931174089068826
1,0.32793522267206476,0.05668016194331984,0.07692307692307693
5 6,0.044534412955465584,0.004048582995951417,0.008097165991902834
