R:A::C:P,0,1 3 6,2,4 5
0,0.3150684931506849,0.3150684931506849,0.0821917808219178,0.2876712328767123
1 3 6,0.17272727272727273,0.4727272727272727,0.12727272727272726,0.22727272727272727
2,0.13372093023255813,0.3953488372093023,0.1744186046511628,0.29651162790697677
4 5,0.14583333333333334,0.3333333333333333,0.14583333333333334,0.375
