R:A::C:P,0,1 3 6,2,4 5
0,0.16911764705882354,0.06948640483383686,0.05660377358490566,0.10096153846153846
1 3 6,0.5588235294117647,0.6283987915407855,0.5283018867924528,0.4807692307692308
2,0.16911764705882354,0.2054380664652568,0.2830188679245283,0.24519230769230768
4 5,0.10294117647058823,0.09667673716012085,0.1320754716981132,0.17307692307692307
