R:A::C:P,0 2 4 5,1 3,6
0 2 4 5,0.38491048593350385,0.3883495145631068,0.2878787878787879
1 3,0.34398976982097185,0.3907766990291262,0.2676767676767677
6,0.2710997442455243,0.220873786407767,0.4444444444444444
